189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 102 ms, execution time: 89 ms, waiting time: 1 ms, processed by Server Zone:4)
52 getNumberofCountries 36 27762 101805  Zone:3 (turnaround time: 361 ms, execution time: 88 ms, waiting time: 272 ms, processed by Server Zone:3)
23 getNumberofCountries 41 64685 151497  Zone:2 (turnaround time: 92 ms, execution time: 88 ms, waiting time: 2 ms, processed by Server Zone:2)
11 getNumberofCountries 37 101867 165544  Zone:1 (turnaround time: 269 ms, execution time: 82 ms, waiting time: 186 ms, processed by Server Zone:1)
34 getNumberofCountries 11 78769 114667  Zone:5 (turnaround time: 198 ms, execution time: 87 ms, waiting time: 110 ms, processed by Server Zone:5)
31 getNumberofCountries 19 52913 75106  Zone:4 (turnaround time: 1056 ms, execution time: 90 ms, waiting time: 966 ms, processed by Server Zone:4)
107 getNumberofCountries 13 24007 118128  Zone:3 (turnaround time: 424 ms, execution time: 87 ms, waiting time: 337 ms, processed by Server Zone:3)
23 getNumberofCountries 41 64685 151497  Zone:2 (turnaround time: 150 ms, execution time: 81 ms, waiting time: 68 ms, processed by Server Zone:2)
8 getNumberofCountries 36 60743 75121  Zone:1 (turnaround time: 128 ms, execution time: 88 ms, waiting time: 39 ms, processed by Server Zone:1)
34 getNumberofCountries 11 78769 114667  Zone:5 (turnaround time: 254 ms, execution time: 81 ms, waiting time: 172 ms, processed by Server Zone:5)
23 getNumberofCountries 41 64685 151497  Zone:2 (turnaround time: 209 ms, execution time: 81 ms, waiting time: 128 ms, processed by Server Zone:2)
189 getNumberofCountries 1 17711 33148  Zone:4 (turnaround time: 990 ms, execution time: 89 ms, waiting time: 899 ms, processed by Server Zone:4)
81 getNumberofCountries 17 30268 116162  Zone:1 (turnaround time: 121 ms, execution time: 87 ms, waiting time: 33 ms, processed by Server Zone:1)
52 getNumberofCountries 20 47501 135936  Zone:5 (turnaround time: 318 ms, execution time: 87 ms, waiting time: 231 ms, processed by Server Zone:5)
7 getNumberofCountries 41 63867 79086  Zone:2 (turnaround time: 205 ms, execution time: 88 ms, waiting time: 116 ms, processed by Server Zone:2)
23 getNumberofCountries 33 68880 137358  Zone:4 (turnaround time: 922 ms, execution time: 89 ms, waiting time: 832 ms, processed by Server Zone:4)
25 getNumberofCountries 22 92417 161896  Zone:5 (turnaround time: 292 ms, execution time: 87 ms, waiting time: 204 ms, processed by Server Zone:5)
15 getNumberofCountries 31 82258 133174  Zone:3 (turnaround time: 89 ms, execution time: 88 ms, waiting time: 0 ms, processed by Server Zone:3)
23 getNumberofCountries 34 66457 135930  Zone:2 (turnaround time: 242 ms, execution time: 106 ms, waiting time: 135 ms, processed by Server Zone:2)
45 getNumberofCountries 10 85243 157991  Zone:4 (turnaround time: 981 ms, execution time: 104 ms, waiting time: 877 ms, processed by Server Zone:4)
74 getNumberofCountries 4 82713 122684  Zone:1 (turnaround time: 94 ms, execution time: 93 ms, waiting time: 0 ms, processed by Server Zone:1)
25 getNumberofCountries 22 92417 161896  Zone:5 (turnaround time: 350 ms, execution time: 80 ms, waiting time: 268 ms, processed by Server Zone:5)
15 getNumberofCountries 31 85598 137412  Zone:3 (turnaround time: 157 ms, execution time: 90 ms, waiting time: 66 ms, processed by Server Zone:3)
23 getNumberofCountries 34 66457 135930  Zone:2 (turnaround time: 300 ms, execution time: 82 ms, waiting time: 218 ms, processed by Server Zone:2)
107 getNumberofCountries 3 83684 164133  Zone:4 (turnaround time: 1045 ms, execution time: 87 ms, waiting time: 957 ms, processed by Server Zone:4)
74 getNumberofCountries 4 82713 122684  Zone:1 (turnaround time: 152 ms, execution time: 81 ms, waiting time: 71 ms, processed by Server Zone:1)
172 getNumberofCountries 1 51383 118311  Zone:5 (turnaround time: 367 ms, execution time: 88 ms, waiting time: 278 ms, processed by Server Zone:5)
23 getNumberofCountries 34 66457 135930  Zone:2 (turnaround time: 358 ms, execution time: 80 ms, waiting time: 277 ms, processed by Server Zone:2)
107 getNumberofCountries 3 83684 164133  Zone:4 (turnaround time: 1103 ms, execution time: 81 ms, waiting time: 1021 ms, processed by Server Zone:4)
162 getNumberofCountries 5 10287 43684  Zone:5 (turnaround time: 297 ms, execution time: 87 ms, waiting time: 209 ms, processed by Server Zone:5)
16 getNumberofCountries 40 51735 72832  Zone:3 (turnaround time: 88 ms, execution time: 87 ms, waiting time: 0 ms, processed by Server Zone:3)
23 getNumberofCountries 34 66457 135930  Zone:2 (turnaround time: 417 ms, execution time: 81 ms, waiting time: 335 ms, processed by Server Zone:2)
45 getNumberofCountries 28 20820 34240  Zone:4 (turnaround time: 95 ms, execution time: 87 ms, waiting time: 7 ms, processed by Server Zone:4)
34 getNumberofCountries 25 26435 38604  Zone:5 (turnaround time: 281 ms, execution time: 88 ms, waiting time: 191 ms, processed by Server Zone:5)
14 getNumberofCountries 19 90535 121139  Zone:2 (turnaround time: 284 ms, execution time: 91 ms, waiting time: 192 ms, processed by Server Zone:2)
5 getNumberofCountries 44 100881 126359  Zone:4 (turnaround time: 91 ms, execution time: 90 ms, waiting time: 0 ms, processed by Server Zone:4)
32 getNumberofCountries 14 74362 118436  Zone:5 (turnaround time: 368 ms, execution time: 90 ms, waiting time: 278 ms, processed by Server Zone:5)
73 getNumberofCountries 15 34457 77909  Zone:2 (turnaround time: 285 ms, execution time: 90 ms, waiting time: 194 ms, processed by Server Zone:2)
34 getNumberofCountries 25 26435 38604  Zone:5 (turnaround time: 444 ms, execution time: 82 ms, waiting time: 361 ms, processed by Server Zone:5)
5 getNumberofCountries 49 98381 130965  Zone:4 (turnaround time: 137 ms, execution time: 90 ms, waiting time: 46 ms, processed by Server Zone:4)
40 getNumberofCountries 35 36788 104912  Zone:2 (turnaround time: 170 ms, execution time: 87 ms, waiting time: 82 ms, processed by Server Zone:2)
34 getNumberofCountries 25 26435 38604  Zone:5 (turnaround time: 503 ms, execution time: 81 ms, waiting time: 422 ms, processed by Server Zone:5)
131 getNumberofCountries 3 54830 134612  Zone:4 (turnaround time: 162 ms, execution time: 91 ms, waiting time: 69 ms, processed by Server Zone:4)
40 getNumberofCountries 35 36788 104912  Zone:2 (turnaround time: 229 ms, execution time: 81 ms, waiting time: 147 ms, processed by Server Zone:2)
27 getNumberofCountries 14 70911 93418  Zone:5 (turnaround time: 548 ms, execution time: 90 ms, waiting time: 457 ms, processed by Server Zone:5)
14 getNumberofCountries 32 90646 148834  Zone:1 (turnaround time: 92 ms, execution time: 90 ms, waiting time: 0 ms, processed by Server Zone:1)
17 getNumberofCountries 30 92706 154529  Zone:4 (turnaround time: 140 ms, execution time: 92 ms, waiting time: 48 ms, processed by Server Zone:4)
38 getNumberofCountries 9 78717 116675  Zone:3 (turnaround time: 94 ms, execution time: 92 ms, waiting time: 0 ms, processed by Server Zone:3)
12 getNumberofCountries 49 53416 76381  Zone:2 (turnaround time: 209 ms, execution time: 92 ms, waiting time: 115 ms, processed by Server Zone:2)
27 getNumberofCountries 14 70911 93418  Zone:5 (turnaround time: 607 ms, execution time: 81 ms, waiting time: 525 ms, processed by Server Zone:5)
17 getNumberofCountries 30 92706 154529  Zone:4 (turnaround time: 199 ms, execution time: 82 ms, waiting time: 116 ms, processed by Server Zone:4)
61 getNumberofCountries 28 27272 82780  Zone:5 (turnaround time: 610 ms, execution time: 92 ms, waiting time: 517 ms, processed by Server Zone:5)
24 getNumberofCountries 40 69133 164107  Zone:1 (turnaround time: 92 ms, execution time: 92 ms, waiting time: 0 ms, processed by Server Zone:1)
31 getNumberofCountries 39 44400 111104  Zone:4 (turnaround time: 245 ms, execution time: 92 ms, waiting time: 152 ms, processed by Server Zone:4)
61 getNumberofCountries 28 27272 82780  Zone:5 (turnaround time: 669 ms, execution time: 81 ms, waiting time: 587 ms, processed by Server Zone:5)
53 getNumberofCountries 23 19969 36627  Zone:1 (turnaround time: 139 ms, execution time: 92 ms, waiting time: 41 ms, processed by Server Zone:1)
32 getNumberofCountries 10 109627 176988  Zone:4 (turnaround time: 92 ms, execution time: 91 ms, waiting time: 0 ms, processed by Server Zone:4)
61 getNumberofCountries 28 27272 82780  Zone:5 (turnaround time: 729 ms, execution time: 82 ms, waiting time: 646 ms, processed by Server Zone:5)
27 getNumberofCountries 23 67422 109273  Zone:4 (turnaround time: 157 ms, execution time: 88 ms, waiting time: 69 ms, processed by Server Zone:4)
59 getNumberofCountries 9 80523 169015  Zone:3 (turnaround time: 89 ms, execution time: 88 ms, waiting time: 1 ms, processed by Server Zone:3)
61 getNumberofCountries 28 27272 82780  Zone:5 (turnaround time: 786 ms, execution time: 82 ms, waiting time: 704 ms, processed by Server Zone:5)
106 getNumberofCountries 12 12679 27582  Zone:1 (turnaround time: 88 ms, execution time: 87 ms, waiting time: 0 ms, processed by Server Zone:1)
27 getNumberofCountries 23 67422 109273  Zone:4 (turnaround time: 217 ms, execution time: 82 ms, waiting time: 134 ms, processed by Server Zone:4)
80 getNumberofCountries 7 58146 117991  Zone:3 (turnaround time: 152 ms, execution time: 87 ms, waiting time: 65 ms, processed by Server Zone:3)
22 getNumberofCountries 37 57614 101017  Zone:5 (turnaround time: 833 ms, execution time: 91 ms, waiting time: 742 ms, processed by Server Zone:5)
24 getNumberofCountries 28 88101 158326  Zone:2 (turnaround time: 89 ms, execution time: 88 ms, waiting time: 0 ms, processed by Server Zone:2)
27 getNumberofCountries 23 67422 109273  Zone:4 (turnaround time: 274 ms, execution time: 81 ms, waiting time: 192 ms, processed by Server Zone:4)
80 getNumberofCountries 7 58146 117991  Zone:3 (turnaround time: 211 ms, execution time: 81 ms, waiting time: 129 ms, processed by Server Zone:3)
24 getNumberofCountries 28 88101 158326  Zone:2 (turnaround time: 148 ms, execution time: 81 ms, waiting time: 67 ms, processed by Server Zone:2)
3 getNumberofCountries 45 66417 71988  Zone:5 (turnaround time: 810 ms, execution time: 88 ms, waiting time: 721 ms, processed by Server Zone:5)
34 getNumberofCountries 43 36618 98684  Zone:4 (turnaround time: 245 ms, execution time: 87 ms, waiting time: 156 ms, processed by Server Zone:4)
33 getNumberofCountries 42 33227 76391  Zone:3 (turnaround time: 87 ms, execution time: 87 ms, waiting time: 0 ms, processed by Server Zone:3)
24 getNumberofCountries 28 88101 158326  Zone:2 (turnaround time: 205 ms, execution time: 80 ms, waiting time: 125 ms, processed by Server Zone:2)
3 getNumberofCountries 45 66417 71988  Zone:5 (turnaround time: 867 ms, execution time: 80 ms, waiting time: 787 ms, processed by Server Zone:5)
17 getNumberofCountries 47 61553 117914  Zone:4 (turnaround time: 308 ms, execution time: 87 ms, waiting time: 220 ms, processed by Server Zone:4)
123 getNumberofCountries 14 11106 43335  Zone:3 (turnaround time: 154 ms, execution time: 87 ms, waiting time: 65 ms, processed by Server Zone:3)
24 getNumberofCountries 28 88101 158326  Zone:2 (turnaround time: 264 ms, execution time: 81 ms, waiting time: 182 ms, processed by Server Zone:2)
3 getNumberofCountries 45 66417 71988  Zone:5 (turnaround time: 926 ms, execution time: 81 ms, waiting time: 845 ms, processed by Server Zone:5)
98 getNumberofCountries 6 47094 98877  Zone:4 (turnaround time: 282 ms, execution time: 87 ms, waiting time: 194 ms, processed by Server Zone:4)
123 getNumberofCountries 14 11106 43335  Zone:3 (turnaround time: 211 ms, execution time: 81 ms, waiting time: 130 ms, processed by Server Zone:3)
80 getNumberofCountries 15 35852 128573  Zone:2 (turnaround time: 306 ms, execution time: 87 ms, waiting time: 219 ms, processed by Server Zone:2)
23 getNumberofCountries 29 82703 152200  Zone:5 (turnaround time: 856 ms, execution time: 89 ms, waiting time: 766 ms, processed by Server Zone:5)
36 getNumberofCountries 14 73523 133334  Zone:4 (turnaround time: 236 ms, execution time: 86 ms, waiting time: 148 ms, processed by Server Zone:4)
41 getNumberofCountries 43 27606 77942  Zone:3 (turnaround time: 165 ms, execution time: 87 ms, waiting time: 77 ms, processed by Server Zone:3)
23 getNumberofCountries 29 82703 152200  Zone:5 (turnaround time: 914 ms, execution time: 81 ms, waiting time: 833 ms, processed by Server Zone:5)
48 getNumberofCountries 4 105040 130084  Zone:2 (turnaround time: 303 ms, execution time: 87 ms, waiting time: 216 ms, processed by Server Zone:2)
36 getNumberofCountries 14 73523 133334  Zone:4 (turnaround time: 295 ms, execution time: 83 ms, waiting time: 212 ms, processed by Server Zone:4)
41 getNumberofCountries 43 27606 77942  Zone:3 (turnaround time: 224 ms, execution time: 81 ms, waiting time: 143 ms, processed by Server Zone:3)
23 getNumberofCountries 29 82703 152200  Zone:5 (turnaround time: 974 ms, execution time: 82 ms, waiting time: 892 ms, processed by Server Zone:5)
36 getNumberofCountries 14 73523 133334  Zone:4 (turnaround time: 354 ms, execution time: 82 ms, waiting time: 272 ms, processed by Server Zone:4)
15 getNumberofCountries 50 24810 32222  Zone:2 (turnaround time: 93 ms, execution time: 92 ms, waiting time: 0 ms, processed by Server Zone:2)
35 getNumberofCountries 24 30650 51390  Zone:3 (turnaround time: 293 ms, execution time: 91 ms, waiting time: 200 ms, processed by Server Zone:3)
14 getNumberofCountries 21 104427 141660  Zone:1 (turnaround time: 92 ms, execution time: 91 ms, waiting time: 0 ms, processed by Server Zone:1)
23 getNumberofCountries 29 82703 152200  Zone:5 (turnaround time: 1034 ms, execution time: 82 ms, waiting time: 951 ms, processed by Server Zone:5)
26 getNumberofCountries 15 82322 118574  Zone:4 (turnaround time: 311 ms, execution time: 90 ms, waiting time: 221 ms, processed by Server Zone:4)
12 getNumberofCountries 11 98445 115202  Zone:3 (turnaround time: 363 ms, execution time: 92 ms, waiting time: 270 ms, processed by Server Zone:3)
44 getNumberofCountries 18 48515 91868  Zone:1 (turnaround time: 163 ms, execution time: 94 ms, waiting time: 68 ms, processed by Server Zone:1)
74 getNumberofCountries 6 86554 177080  Zone:5 (turnaround time: 1079 ms, execution time: 91 ms, waiting time: 987 ms, processed by Server Zone:5)
29 getNumberofCountries 26 16860 22582  Zone:4 (turnaround time: 173 ms, execution time: 91 ms, waiting time: 82 ms, processed by Server Zone:4)
20 getNumberofCountries 23 97970 149345  Zone:2 (turnaround time: 92 ms, execution time: 91 ms, waiting time: 0 ms, processed by Server Zone:2)
44 getNumberofCountries 18 48515 91868  Zone:1 (turnaround time: 241 ms, execution time: 101 ms, waiting time: 140 ms, processed by Server Zone:1)
11 getNumberofCountries 45 87802 158753  Zone:5 (turnaround time: 1140 ms, execution time: 103 ms, waiting time: 1035 ms, processed by Server Zone:5)
96 getNumberofCountries 25 13858 87903  Zone:3 (turnaround time: 443 ms, execution time: 126 ms, waiting time: 317 ms, processed by Server Zone:3)
185 getNumberofCountries 2 13911 78055  Zone:4 (turnaround time: 153 ms, execution time: 92 ms, waiting time: 59 ms, processed by Server Zone:4)
93 getNumberofCountries 8 32447 59785  Zone:1 (turnaround time: 147 ms, execution time: 89 ms, waiting time: 56 ms, processed by Server Zone:1)
11 getNumberofCountries 45 87802 158753  Zone:5 (turnaround time: 1198 ms, execution time: 83 ms, waiting time: 1115 ms, processed by Server Zone:5)
96 getNumberofCountries 25 13858 87903  Zone:3 (turnaround time: 502 ms, execution time: 81 ms, waiting time: 421 ms, processed by Server Zone:3)
185 getNumberofCountries 2 13911 78055  Zone:4 (turnaround time: 210 ms, execution time: 83 ms, waiting time: 126 ms, processed by Server Zone:4)
96 getNumberofCountries 25 13858 87903  Zone:3 (turnaround time: 560 ms, execution time: 81 ms, waiting time: 478 ms, processed by Server Zone:3)
28 getNumberofCountries 17 72322 111243  Zone:1 (turnaround time: 159 ms, execution time: 91 ms, waiting time: 67 ms, processed by Server Zone:1)
76 getNumberofCountries 15 17870 35146  Zone:5 (turnaround time: 745 ms, execution time: 91 ms, waiting time: 653 ms, processed by Server Zone:5)
69 getNumberofCountries 11 57774 150365  Zone:2 (turnaround time: 92 ms, execution time: 91 ms, waiting time: 1 ms, processed by Server Zone:2)
96 getNumberofCountries 25 13858 87903  Zone:3 (turnaround time: 616 ms, execution time: 80 ms, waiting time: 536 ms, processed by Server Zone:3)
44 getNumberofCountries 43 26773 84823  Zone:1 (turnaround time: 100 ms, execution time: 90 ms, waiting time: 8 ms, processed by Server Zone:1)
